1.1515 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
145.9253 	EXP 	fixation: autoDraw = True
146.9301 	EXP 	fixation: autoDraw = False
146.9473 	EXP 	grating: autoDraw = True
146.9473 	EXP 	grating: tex = 'sin'
147.2468 	EXP 	grating: autoDraw = False
147.4995 	EXP 	window1: recordFrameIntervals = False
147.5018 	DATA 	Keypress: left
147.5136 	EXP 	fixation: autoDraw = False
147.5136 	EXP 	grating: autoDraw = False
147.5137 	EXP 	window1: recordFrameIntervals = False
148.4924 	EXP 	fixation: autoDraw = True
149.4970 	EXP 	fixation: autoDraw = False
149.5141 	EXP 	grating: autoDraw = True
149.5141 	EXP 	grating: tex = 'sin'
149.8142 	EXP 	grating: autoDraw = False
151.5987 	EXP 	window1: recordFrameIntervals = False
151.6007 	DATA 	Keypress: right
151.6143 	EXP 	fixation: autoDraw = False
151.6143 	EXP 	grating: autoDraw = False
151.6144 	EXP 	window1: recordFrameIntervals = False
152.5917 	EXP 	fixation: autoDraw = True
153.5965 	EXP 	fixation: autoDraw = False
153.6136 	EXP 	grating: autoDraw = True
153.6136 	EXP 	grating: tex = 'sin'
153.9133 	EXP 	grating: autoDraw = False
154.0831 	EXP 	window1: recordFrameIntervals = False
154.0855 	DATA 	Keypress: left
154.0970 	EXP 	fixation: autoDraw = False
154.0970 	EXP 	grating: autoDraw = False
154.0971 	EXP 	window1: recordFrameIntervals = False
155.0761 	EXP 	fixation: autoDraw = True
156.0809 	EXP 	fixation: autoDraw = False
156.0972 	EXP 	grating: autoDraw = True
156.0972 	EXP 	grating: tex = 'sin'
156.3975 	EXP 	grating: autoDraw = False
156.4830 	EXP 	window1: recordFrameIntervals = False
156.4853 	DATA 	Keypress: right
156.4975 	EXP 	fixation: autoDraw = False
156.4975 	EXP 	grating: autoDraw = False
156.4976 	EXP 	window1: recordFrameIntervals = False
157.4757 	EXP 	fixation: autoDraw = True
158.4807 	EXP 	fixation: autoDraw = False
158.4966 	EXP 	grating: autoDraw = True
158.4966 	EXP 	grating: tex = 'sin'
158.7969 	EXP 	grating: autoDraw = False
158.9825 	EXP 	window1: recordFrameIntervals = False
158.9845 	DATA 	Keypress: left
158.9976 	EXP 	fixation: autoDraw = False
158.9976 	EXP 	grating: autoDraw = False
158.9977 	EXP 	window1: recordFrameIntervals = False
159.9755 	EXP 	fixation: autoDraw = True
160.9804 	EXP 	fixation: autoDraw = False
160.9804 	EXP 	grating: autoDraw = True
160.9804 	EXP 	grating: tex = 'sin'
161.2803 	EXP 	grating: autoDraw = False
161.5326 	EXP 	window1: recordFrameIntervals = False
161.5347 	DATA 	Keypress: left
161.5477 	EXP 	fixation: autoDraw = False
161.5477 	EXP 	grating: autoDraw = False
161.5478 	EXP 	window1: recordFrameIntervals = False
162.5253 	EXP 	fixation: autoDraw = True
163.5303 	EXP 	fixation: autoDraw = False
163.5468 	EXP 	grating: autoDraw = True
163.5468 	EXP 	grating: tex = 'sin'
163.8473 	EXP 	grating: autoDraw = False
163.9320 	EXP 	window1: recordFrameIntervals = False
163.9341 	DATA 	Keypress: right
163.9476 	EXP 	fixation: autoDraw = False
163.9476 	EXP 	grating: autoDraw = False
163.9477 	EXP 	window1: recordFrameIntervals = False
164.9247 	EXP 	fixation: autoDraw = True
165.9310 	EXP 	fixation: autoDraw = False
165.9310 	EXP 	grating: autoDraw = True
165.9310 	EXP 	grating: tex = 'sin'
166.2302 	EXP 	grating: autoDraw = False
166.4158 	EXP 	window1: recordFrameIntervals = False
166.4179 	DATA 	Keypress: left
166.4312 	EXP 	fixation: autoDraw = False
166.4312 	EXP 	grating: autoDraw = False
166.4313 	EXP 	window1: recordFrameIntervals = False
167.4087 	EXP 	fixation: autoDraw = True
168.4136 	EXP 	fixation: autoDraw = False
168.4310 	EXP 	grating: autoDraw = True
168.4310 	EXP 	grating: tex = 'sin'
168.7300 	EXP 	grating: autoDraw = False
168.7995 	EXP 	window1: recordFrameIntervals = False
168.8015 	DATA 	Keypress: right
168.8140 	EXP 	fixation: autoDraw = False
168.8140 	EXP 	grating: autoDraw = False
168.8141 	EXP 	window1: recordFrameIntervals = False
169.7923 	EXP 	fixation: autoDraw = True
170.7974 	EXP 	fixation: autoDraw = False
170.7974 	EXP 	grating: autoDraw = True
170.7974 	EXP 	grating: tex = 'sin'
171.0971 	EXP 	grating: autoDraw = False
171.1997 	EXP 	window1: recordFrameIntervals = False
171.2018 	DATA 	Keypress: left
171.2145 	EXP 	fixation: autoDraw = False
171.2145 	EXP 	grating: autoDraw = False
171.2146 	EXP 	window1: recordFrameIntervals = False
172.1923 	EXP 	fixation: autoDraw = True
173.1970 	EXP 	fixation: autoDraw = False
173.2143 	EXP 	grating: autoDraw = True
173.2143 	EXP 	grating: tex = 'sin'
173.5142 	EXP 	grating: autoDraw = False
173.6332 	EXP 	window1: recordFrameIntervals = False
173.6353 	DATA 	Keypress: left
173.6476 	EXP 	fixation: autoDraw = False
173.6476 	EXP 	grating: autoDraw = False
173.6478 	EXP 	window1: recordFrameIntervals = False
174.6260 	EXP 	fixation: autoDraw = True
175.6302 	EXP 	fixation: autoDraw = False
175.6469 	EXP 	grating: autoDraw = True
175.6469 	EXP 	grating: tex = 'sin'
175.9473 	EXP 	grating: autoDraw = False
176.0655 	EXP 	window1: recordFrameIntervals = False
176.0671 	DATA 	Keypress: right
176.0806 	EXP 	fixation: autoDraw = False
176.0806 	EXP 	grating: autoDraw = False
176.0807 	EXP 	window1: recordFrameIntervals = False
177.0586 	EXP 	fixation: autoDraw = True
178.0638 	EXP 	fixation: autoDraw = False
178.0638 	EXP 	grating: autoDraw = True
178.0638 	EXP 	grating: tex = 'sin'
178.3637 	EXP 	grating: autoDraw = False
178.4834 	EXP 	window1: recordFrameIntervals = False
178.4857 	DATA 	Keypress: left
178.4976 	EXP 	fixation: autoDraw = False
178.4976 	EXP 	grating: autoDraw = False
178.4977 	EXP 	window1: recordFrameIntervals = False
179.4762 	EXP 	fixation: autoDraw = True
180.4812 	EXP 	fixation: autoDraw = False
180.4971 	EXP 	grating: autoDraw = True
180.4971 	EXP 	grating: tex = 'sin'
180.7975 	EXP 	grating: autoDraw = False
180.9000 	EXP 	window1: recordFrameIntervals = False
180.9022 	DATA 	Keypress: right
180.9142 	EXP 	fixation: autoDraw = False
180.9142 	EXP 	grating: autoDraw = False
180.9143 	EXP 	window1: recordFrameIntervals = False
181.8928 	EXP 	fixation: autoDraw = True
182.8971 	EXP 	fixation: autoDraw = False
182.9136 	EXP 	grating: autoDraw = True
182.9136 	EXP 	grating: tex = 'sin'
183.2139 	EXP 	grating: autoDraw = False
183.3167 	EXP 	window1: recordFrameIntervals = False
183.3190 	DATA 	Keypress: left
183.3305 	EXP 	fixation: autoDraw = False
183.3305 	EXP 	grating: autoDraw = False
183.3306 	EXP 	window1: recordFrameIntervals = False
184.3091 	EXP 	fixation: autoDraw = True
185.3136 	EXP 	fixation: autoDraw = False
185.3307 	EXP 	grating: autoDraw = True
185.3307 	EXP 	grating: tex = 'sin'
185.6305 	EXP 	grating: autoDraw = False
185.6826 	EXP 	window1: recordFrameIntervals = False
185.6847 	DATA 	Keypress: right
185.6973 	EXP 	fixation: autoDraw = False
185.6973 	EXP 	grating: autoDraw = False
185.6974 	EXP 	window1: recordFrameIntervals = False
186.6757 	EXP 	fixation: autoDraw = True
187.6810 	EXP 	fixation: autoDraw = False
187.6810 	EXP 	grating: autoDraw = True
187.6810 	EXP 	grating: tex = 'sin'
187.9804 	EXP 	grating: autoDraw = False
188.0825 	EXP 	window1: recordFrameIntervals = False
188.0845 	DATA 	Keypress: left
188.0975 	EXP 	fixation: autoDraw = False
188.0975 	EXP 	grating: autoDraw = False
188.0976 	EXP 	window1: recordFrameIntervals = False
189.0753 	EXP 	fixation: autoDraw = True
190.0806 	EXP 	fixation: autoDraw = False
190.0987 	EXP 	grating: autoDraw = True
190.0987 	EXP 	grating: tex = 'sin'
190.3970 	EXP 	grating: autoDraw = False
190.5831 	EXP 	window1: recordFrameIntervals = False
190.5854 	DATA 	Keypress: left
190.5980 	EXP 	fixation: autoDraw = False
190.5980 	EXP 	grating: autoDraw = False
190.5981 	EXP 	window1: recordFrameIntervals = False
191.5757 	EXP 	fixation: autoDraw = True
192.5806 	EXP 	fixation: autoDraw = False
192.5806 	EXP 	grating: autoDraw = True
192.5806 	EXP 	grating: tex = 'sin'
192.8805 	EXP 	grating: autoDraw = False
192.9660 	EXP 	window1: recordFrameIntervals = False
192.9681 	DATA 	Keypress: left
192.9812 	EXP 	fixation: autoDraw = False
192.9812 	EXP 	grating: autoDraw = False
192.9813 	EXP 	window1: recordFrameIntervals = False
193.9589 	EXP 	fixation: autoDraw = True
194.9642 	EXP 	fixation: autoDraw = False
194.9642 	EXP 	grating: autoDraw = True
194.9642 	EXP 	grating: tex = 'sin'
195.2641 	EXP 	grating: autoDraw = False
195.3326 	EXP 	window1: recordFrameIntervals = False
195.3350 	DATA 	Keypress: left
195.3477 	EXP 	fixation: autoDraw = False
195.3477 	EXP 	grating: autoDraw = False
195.3478 	EXP 	window1: recordFrameIntervals = False
196.3255 	EXP 	fixation: autoDraw = True
197.3306 	EXP 	fixation: autoDraw = False
197.3474 	EXP 	grating: autoDraw = True
197.3474 	EXP 	grating: tex = 'sin'
197.6473 	EXP 	grating: autoDraw = False
197.7994 	EXP 	window1: recordFrameIntervals = False
197.8013 	DATA 	Keypress: left
197.8142 	EXP 	fixation: autoDraw = False
197.8142 	EXP 	grating: autoDraw = False
197.8143 	EXP 	window1: recordFrameIntervals = False
198.7920 	EXP 	fixation: autoDraw = True
199.7974 	EXP 	fixation: autoDraw = False
199.8138 	EXP 	grating: autoDraw = True
199.8138 	EXP 	grating: tex = 'sin'
200.1138 	EXP 	grating: autoDraw = False
200.1828 	EXP 	window1: recordFrameIntervals = False
200.1848 	DATA 	Keypress: right
200.1975 	EXP 	fixation: autoDraw = False
200.1975 	EXP 	grating: autoDraw = False
200.1976 	EXP 	window1: recordFrameIntervals = False
201.1755 	EXP 	fixation: autoDraw = True
202.1809 	EXP 	fixation: autoDraw = False
202.1974 	EXP 	grating: autoDraw = True
202.1974 	EXP 	grating: tex = 'sin'
202.4972 	EXP 	grating: autoDraw = False
202.6001 	EXP 	window1: recordFrameIntervals = False
202.6021 	DATA 	Keypress: left
202.6140 	EXP 	fixation: autoDraw = False
202.6140 	EXP 	grating: autoDraw = False
202.6141 	EXP 	window1: recordFrameIntervals = False
203.5928 	EXP 	fixation: autoDraw = True
204.5981 	EXP 	fixation: autoDraw = False
204.6145 	EXP 	grating: autoDraw = True
204.6145 	EXP 	grating: tex = 'sin'
204.9147 	EXP 	grating: autoDraw = False
205.0997 	EXP 	window1: recordFrameIntervals = False
205.1018 	DATA 	Keypress: left
205.1140 	EXP 	fixation: autoDraw = False
205.1140 	EXP 	grating: autoDraw = False
205.1141 	EXP 	window1: recordFrameIntervals = False
206.0922 	EXP 	fixation: autoDraw = True
207.0974 	EXP 	fixation: autoDraw = False
207.1147 	EXP 	grating: autoDraw = True
207.1147 	EXP 	grating: tex = 'sin'
207.4138 	EXP 	grating: autoDraw = False
207.4665 	EXP 	window1: recordFrameIntervals = False
207.4685 	DATA 	Keypress: right
207.4809 	EXP 	fixation: autoDraw = False
207.4809 	EXP 	grating: autoDraw = False
207.4810 	EXP 	window1: recordFrameIntervals = False
208.4594 	EXP 	fixation: autoDraw = True
209.4642 	EXP 	fixation: autoDraw = False
209.4804 	EXP 	grating: autoDraw = True
209.4804 	EXP 	grating: tex = 'sin'
209.7807 	EXP 	grating: autoDraw = False
209.8998 	EXP 	window1: recordFrameIntervals = False
209.9017 	DATA 	Keypress: left
209.9143 	EXP 	fixation: autoDraw = False
209.9143 	EXP 	grating: autoDraw = False
209.9144 	EXP 	window1: recordFrameIntervals = False
210.8925 	EXP 	fixation: autoDraw = True
211.8979 	EXP 	fixation: autoDraw = False
211.9140 	EXP 	grating: autoDraw = True
211.9140 	EXP 	grating: tex = 'sin'
212.2139 	EXP 	grating: autoDraw = False
212.3160 	EXP 	window1: recordFrameIntervals = False
212.3180 	DATA 	Keypress: right
212.3317 	EXP 	fixation: autoDraw = False
212.3317 	EXP 	grating: autoDraw = False
212.3318 	EXP 	window1: recordFrameIntervals = False
213.3088 	EXP 	fixation: autoDraw = True
214.3139 	EXP 	fixation: autoDraw = False
214.3307 	EXP 	grating: autoDraw = True
214.3307 	EXP 	grating: tex = 'sin'
214.6307 	EXP 	grating: autoDraw = False
214.7495 	EXP 	window1: recordFrameIntervals = False
214.7515 	DATA 	Keypress: right
214.7642 	EXP 	fixation: autoDraw = False
214.7642 	EXP 	grating: autoDraw = False
214.7643 	EXP 	window1: recordFrameIntervals = False
215.7426 	EXP 	fixation: autoDraw = True
216.7483 	EXP 	fixation: autoDraw = False
216.7483 	EXP 	grating: autoDraw = True
216.7483 	EXP 	grating: tex = 'sin'
217.0475 	EXP 	grating: autoDraw = False
217.0837 	EXP 	window1: recordFrameIntervals = False
217.0858 	DATA 	Keypress: right
217.0982 	EXP 	fixation: autoDraw = False
217.0982 	EXP 	grating: autoDraw = False
217.0983 	EXP 	window1: recordFrameIntervals = False
218.0766 	EXP 	fixation: autoDraw = True
219.0806 	EXP 	fixation: autoDraw = False
219.0974 	EXP 	grating: autoDraw = True
219.0974 	EXP 	grating: tex = 'sin'
219.3974 	EXP 	grating: autoDraw = False
219.4164 	EXP 	window1: recordFrameIntervals = False
219.4184 	DATA 	Keypress: right
219.4315 	EXP 	fixation: autoDraw = False
219.4315 	EXP 	grating: autoDraw = False
219.4316 	EXP 	window1: recordFrameIntervals = False
220.4092 	EXP 	fixation: autoDraw = True
221.4146 	EXP 	fixation: autoDraw = False
221.4317 	EXP 	grating: autoDraw = True
221.4317 	EXP 	grating: tex = 'sin'
221.7308 	EXP 	grating: autoDraw = False
221.7834 	EXP 	window1: recordFrameIntervals = False
221.7856 	DATA 	Keypress: right
221.7982 	EXP 	fixation: autoDraw = False
221.7982 	EXP 	grating: autoDraw = False
221.7983 	EXP 	window1: recordFrameIntervals = False
222.7761 	EXP 	fixation: autoDraw = True
223.7811 	EXP 	fixation: autoDraw = False
223.7975 	EXP 	grating: autoDraw = True
223.7975 	EXP 	grating: tex = 'sin'
224.0973 	EXP 	grating: autoDraw = False
224.2498 	EXP 	window1: recordFrameIntervals = False
224.2519 	DATA 	Keypress: left
224.2643 	EXP 	fixation: autoDraw = False
224.2643 	EXP 	grating: autoDraw = False
224.2644 	EXP 	window1: recordFrameIntervals = False
225.2427 	EXP 	fixation: autoDraw = True
226.2483 	EXP 	fixation: autoDraw = False
226.2483 	EXP 	grating: autoDraw = True
226.2483 	EXP 	grating: tex = 'sin'
226.5476 	EXP 	grating: autoDraw = False
226.6164 	EXP 	window1: recordFrameIntervals = False
226.6185 	DATA 	Keypress: right
226.6311 	EXP 	fixation: autoDraw = False
226.6311 	EXP 	grating: autoDraw = False
226.6312 	EXP 	window1: recordFrameIntervals = False
227.6092 	EXP 	fixation: autoDraw = True
228.6147 	EXP 	fixation: autoDraw = False
228.6307 	EXP 	grating: autoDraw = True
228.6307 	EXP 	grating: tex = 'sin'
228.9307 	EXP 	grating: autoDraw = False
229.0171 	EXP 	window1: recordFrameIntervals = False
229.0192 	DATA 	Keypress: right
229.0316 	EXP 	fixation: autoDraw = False
229.0316 	EXP 	grating: autoDraw = False
229.0317 	EXP 	window1: recordFrameIntervals = False
230.0100 	EXP 	fixation: autoDraw = True
231.0142 	EXP 	fixation: autoDraw = False
231.0309 	EXP 	grating: autoDraw = True
231.0309 	EXP 	grating: tex = 'sin'
231.3312 	EXP 	grating: autoDraw = False
231.4667 	EXP 	window1: recordFrameIntervals = False
231.4688 	DATA 	Keypress: left
231.4819 	EXP 	fixation: autoDraw = False
231.4819 	EXP 	grating: autoDraw = False
231.4820 	EXP 	window1: recordFrameIntervals = False
232.4593 	EXP 	fixation: autoDraw = True
233.4649 	EXP 	fixation: autoDraw = False
233.4649 	EXP 	grating: autoDraw = True
233.4649 	EXP 	grating: tex = 'sin'
233.7641 	EXP 	grating: autoDraw = False
233.8167 	EXP 	window1: recordFrameIntervals = False
233.8189 	DATA 	Keypress: right
233.8317 	EXP 	fixation: autoDraw = False
233.8317 	EXP 	grating: autoDraw = False
233.8318 	EXP 	window1: recordFrameIntervals = False
234.8095 	EXP 	fixation: autoDraw = True
235.8144 	EXP 	fixation: autoDraw = False
235.8310 	EXP 	grating: autoDraw = True
235.8310 	EXP 	grating: tex = 'sin'
236.1307 	EXP 	grating: autoDraw = False
236.1995 	EXP 	window1: recordFrameIntervals = False
236.2015 	DATA 	Keypress: right
236.2153 	EXP 	fixation: autoDraw = False
236.2153 	EXP 	grating: autoDraw = False
236.2154 	EXP 	window1: recordFrameIntervals = False
237.1923 	EXP 	fixation: autoDraw = True
238.1982 	EXP 	fixation: autoDraw = False
238.1982 	EXP 	grating: autoDraw = True
238.1982 	EXP 	grating: tex = 'sin'
238.4977 	EXP 	grating: autoDraw = False
238.5331 	EXP 	window1: recordFrameIntervals = False
238.5353 	DATA 	Keypress: right
238.5475 	EXP 	fixation: autoDraw = False
238.5475 	EXP 	grating: autoDraw = False
238.5476 	EXP 	window1: recordFrameIntervals = False
239.5261 	EXP 	fixation: autoDraw = True
240.5316 	EXP 	fixation: autoDraw = False
240.5316 	EXP 	grating: autoDraw = True
240.5316 	EXP 	grating: tex = 'sin'
240.8310 	EXP 	grating: autoDraw = False
240.8670 	EXP 	window1: recordFrameIntervals = False
240.8690 	DATA 	Keypress: right
240.8812 	EXP 	fixation: autoDraw = False
240.8812 	EXP 	grating: autoDraw = False
240.8813 	EXP 	window1: recordFrameIntervals = False
241.8598 	EXP 	fixation: autoDraw = True
242.8641 	EXP 	fixation: autoDraw = False
242.8813 	EXP 	grating: autoDraw = True
242.8813 	EXP 	grating: tex = 'sin'
243.1811 	EXP 	grating: autoDraw = False
243.2337 	EXP 	window1: recordFrameIntervals = False
243.2362 	DATA 	Keypress: right
243.2480 	EXP 	fixation: autoDraw = False
243.2480 	EXP 	grating: autoDraw = False
243.2481 	EXP 	window1: recordFrameIntervals = False
244.2267 	EXP 	fixation: autoDraw = True
245.2309 	EXP 	fixation: autoDraw = False
245.2478 	EXP 	grating: autoDraw = True
245.2478 	EXP 	grating: tex = 'sin'
245.5478 	EXP 	grating: autoDraw = False
245.7332 	EXP 	window1: recordFrameIntervals = False
245.7353 	DATA 	Keypress: left
245.7478 	EXP 	fixation: autoDraw = False
245.7478 	EXP 	grating: autoDraw = False
245.7479 	EXP 	window1: recordFrameIntervals = False
246.7257 	EXP 	fixation: autoDraw = True
247.7310 	EXP 	fixation: autoDraw = False
247.7476 	EXP 	grating: autoDraw = True
247.7476 	EXP 	grating: tex = 'sin'
248.0481 	EXP 	grating: autoDraw = False
248.1172 	EXP 	window1: recordFrameIntervals = False
248.1195 	DATA 	Keypress: right
248.1310 	EXP 	fixation: autoDraw = False
248.1310 	EXP 	grating: autoDraw = False
248.1311 	EXP 	window1: recordFrameIntervals = False
249.1100 	EXP 	fixation: autoDraw = True
250.1176 	EXP 	fixation: autoDraw = False
250.1176 	EXP 	grating: autoDraw = True
250.1176 	EXP 	grating: tex = 'sin'
250.4313 	EXP 	grating: autoDraw = False
250.4510 	EXP 	window1: recordFrameIntervals = False
250.4533 	DATA 	Keypress: right
250.4645 	EXP 	fixation: autoDraw = False
250.4645 	EXP 	grating: autoDraw = False
250.4646 	EXP 	window1: recordFrameIntervals = False
251.4439 	EXP 	fixation: autoDraw = True
252.4485 	EXP 	fixation: autoDraw = False
252.4651 	EXP 	grating: autoDraw = True
252.4651 	EXP 	grating: tex = 'sin'
252.7649 	EXP 	grating: autoDraw = False
252.8837 	EXP 	window1: recordFrameIntervals = False
252.8857 	DATA 	Keypress: right
252.8984 	EXP 	fixation: autoDraw = False
252.8984 	EXP 	grating: autoDraw = False
252.8985 	EXP 	window1: recordFrameIntervals = False
253.8761 	EXP 	fixation: autoDraw = True
254.8814 	EXP 	fixation: autoDraw = False
254.8977 	EXP 	grating: autoDraw = True
254.8977 	EXP 	grating: tex = 'sin'
255.1977 	EXP 	grating: autoDraw = False
255.3163 	EXP 	window1: recordFrameIntervals = False
255.3183 	DATA 	Keypress: right
255.3320 	EXP 	fixation: autoDraw = False
255.3320 	EXP 	grating: autoDraw = False
255.3320 	EXP 	window1: recordFrameIntervals = False
256.3090 	EXP 	fixation: autoDraw = True
257.3145 	EXP 	fixation: autoDraw = False
257.3145 	EXP 	grating: autoDraw = True
257.3145 	EXP 	grating: tex = 'sin'
257.6150 	EXP 	grating: autoDraw = False
257.6675 	EXP 	window1: recordFrameIntervals = False
257.6697 	DATA 	Keypress: right
257.6820 	EXP 	fixation: autoDraw = False
257.6820 	EXP 	grating: autoDraw = False
257.6821 	EXP 	window1: recordFrameIntervals = False
258.6599 	EXP 	fixation: autoDraw = True
259.6645 	EXP 	fixation: autoDraw = False
259.6809 	EXP 	grating: autoDraw = True
259.6809 	EXP 	grating: tex = 'sin'
259.9813 	EXP 	grating: autoDraw = False
260.0340 	EXP 	window1: recordFrameIntervals = False
260.0361 	DATA 	Keypress: right
260.0483 	EXP 	fixation: autoDraw = False
260.0483 	EXP 	grating: autoDraw = False
260.0484 	EXP 	window1: recordFrameIntervals = False
261.0269 	EXP 	fixation: autoDraw = True
262.0311 	EXP 	fixation: autoDraw = False
262.0477 	EXP 	grating: autoDraw = True
262.0477 	EXP 	grating: tex = 'sin'
262.2162 	EXP 	window1: recordFrameIntervals = False
262.2182 	DATA 	Keypress: right
262.2321 	EXP 	fixation: autoDraw = False
262.2321 	EXP 	grating: autoDraw = False
262.2322 	EXP 	window1: recordFrameIntervals = False
263.2086 	EXP 	fixation: autoDraw = True
264.2148 	EXP 	fixation: autoDraw = False
264.2312 	EXP 	grating: autoDraw = True
264.2312 	EXP 	grating: tex = 'sin'
264.5313 	EXP 	grating: autoDraw = False
264.6667 	EXP 	window1: recordFrameIntervals = False
264.6688 	DATA 	Keypress: left
264.6814 	EXP 	fixation: autoDraw = False
264.6814 	EXP 	grating: autoDraw = False
264.6815 	EXP 	window1: recordFrameIntervals = False
265.6598 	EXP 	fixation: autoDraw = True
266.6654 	EXP 	fixation: autoDraw = False
266.6817 	EXP 	grating: autoDraw = True
266.6817 	EXP 	grating: tex = 'sin'
266.9817 	EXP 	grating: autoDraw = False
267.1670 	EXP 	window1: recordFrameIntervals = False
267.1691 	DATA 	Keypress: left
267.1820 	EXP 	fixation: autoDraw = False
267.1820 	EXP 	grating: autoDraw = False
267.1821 	EXP 	window1: recordFrameIntervals = False
268.1597 	EXP 	fixation: autoDraw = True
269.1646 	EXP 	fixation: autoDraw = False
269.1812 	EXP 	grating: autoDraw = True
269.1812 	EXP 	grating: tex = 'sin'
269.4810 	EXP 	grating: autoDraw = False
269.6337 	EXP 	window1: recordFrameIntervals = False
269.6359 	DATA 	Keypress: right
269.6487 	EXP 	fixation: autoDraw = False
269.6487 	EXP 	grating: autoDraw = False
269.6488 	EXP 	window1: recordFrameIntervals = False
270.6263 	EXP 	fixation: autoDraw = True
271.6320 	EXP 	fixation: autoDraw = False
271.6320 	EXP 	grating: autoDraw = True
271.6320 	EXP 	grating: tex = 'sin'
271.9310 	EXP 	grating: autoDraw = False
272.0003 	EXP 	window1: recordFrameIntervals = False
272.0023 	DATA 	Keypress: right
272.0154 	EXP 	fixation: autoDraw = False
272.0154 	EXP 	grating: autoDraw = False
272.0155 	EXP 	window1: recordFrameIntervals = False
272.9928 	EXP 	fixation: autoDraw = True
273.9983 	EXP 	fixation: autoDraw = False
274.0146 	EXP 	grating: autoDraw = True
274.0146 	EXP 	grating: tex = 'sin'
274.3145 	EXP 	grating: autoDraw = False
274.5340 	EXP 	window1: recordFrameIntervals = False
274.5362 	DATA 	Keypress: right
274.5489 	EXP 	fixation: autoDraw = False
274.5489 	EXP 	grating: autoDraw = False
274.5490 	EXP 	window1: recordFrameIntervals = False
275.5271 	EXP 	fixation: autoDraw = True
276.5315 	EXP 	fixation: autoDraw = False
276.5315 	EXP 	grating: autoDraw = True
276.5315 	EXP 	grating: tex = 'sin'
276.8312 	EXP 	grating: autoDraw = False
276.8840 	EXP 	window1: recordFrameIntervals = False
276.8860 	DATA 	Keypress: right
276.8989 	EXP 	fixation: autoDraw = False
276.8989 	EXP 	grating: autoDraw = False
276.8990 	EXP 	window1: recordFrameIntervals = False
277.8764 	EXP 	fixation: autoDraw = True
278.8813 	EXP 	fixation: autoDraw = False
278.8979 	EXP 	grating: autoDraw = True
278.8979 	EXP 	grating: tex = 'sin'
279.1984 	EXP 	grating: autoDraw = False
279.2343 	EXP 	window1: recordFrameIntervals = False
279.2365 	DATA 	Keypress: right
279.2479 	EXP 	fixation: autoDraw = False
279.2479 	EXP 	grating: autoDraw = False
279.2480 	EXP 	window1: recordFrameIntervals = False
280.2272 	EXP 	fixation: autoDraw = True
281.2312 	EXP 	fixation: autoDraw = False
281.2482 	EXP 	grating: autoDraw = True
281.2482 	EXP 	grating: tex = 'sin'
281.5480 	EXP 	grating: autoDraw = False
281.5836 	EXP 	window1: recordFrameIntervals = False
281.5856 	DATA 	Keypress: right
281.5988 	EXP 	fixation: autoDraw = False
281.5988 	EXP 	grating: autoDraw = False
281.5989 	EXP 	window1: recordFrameIntervals = False
282.5764 	EXP 	fixation: autoDraw = True
283.5815 	EXP 	fixation: autoDraw = False
283.5815 	EXP 	grating: autoDraw = True
283.5815 	EXP 	grating: tex = 'sin'
283.8814 	EXP 	grating: autoDraw = False
283.9673 	EXP 	window1: recordFrameIntervals = False
283.9693 	DATA 	Keypress: right
283.9818 	EXP 	fixation: autoDraw = False
283.9818 	EXP 	grating: autoDraw = False
283.9819 	EXP 	window1: recordFrameIntervals = False
284.9600 	EXP 	fixation: autoDraw = True
285.9650 	EXP 	fixation: autoDraw = False
285.9817 	EXP 	grating: autoDraw = True
285.9817 	EXP 	grating: tex = 'sin'
286.2816 	EXP 	grating: autoDraw = False
286.4676 	EXP 	window1: recordFrameIntervals = False
286.4701 	DATA 	Keypress: left
286.4820 	EXP 	fixation: autoDraw = False
286.4820 	EXP 	grating: autoDraw = False
286.4821 	EXP 	window1: recordFrameIntervals = False
287.4605 	EXP 	fixation: autoDraw = True
288.4653 	EXP 	fixation: autoDraw = False
288.4821 	EXP 	grating: autoDraw = True
288.4821 	EXP 	grating: tex = 'sin'
288.7820 	EXP 	grating: autoDraw = False
288.9335 	EXP 	window1: recordFrameIntervals = False
288.9357 	DATA 	Keypress: left
288.9480 	EXP 	fixation: autoDraw = False
288.9480 	EXP 	grating: autoDraw = False
288.9481 	EXP 	window1: recordFrameIntervals = False
289.9262 	EXP 	fixation: autoDraw = True
290.9317 	EXP 	fixation: autoDraw = False
290.9491 	EXP 	grating: autoDraw = True
290.9491 	EXP 	grating: tex = 'sin'
291.2648 	EXP 	grating: autoDraw = False
291.5007 	EXP 	window1: recordFrameIntervals = False
291.5031 	DATA 	Keypress: right
291.5157 	EXP 	fixation: autoDraw = False
291.5157 	EXP 	grating: autoDraw = False
291.5158 	EXP 	window1: recordFrameIntervals = False
292.4935 	EXP 	fixation: autoDraw = True
293.4991 	EXP 	fixation: autoDraw = False
293.4991 	EXP 	grating: autoDraw = True
293.4991 	EXP 	grating: tex = 'sin'
293.7991 	EXP 	grating: autoDraw = False
294.2000 	EXP 	window1: recordFrameIntervals = False
294.2021 	DATA 	Keypress: left
294.2154 	EXP 	fixation: autoDraw = False
294.2154 	EXP 	grating: autoDraw = False
294.2155 	EXP 	window1: recordFrameIntervals = False
